OTU,Sample,Abundance,sample_Sample,Project,Seq_run,reads,ASVs,is.neg,type,ID,Day,Date,Animal,Group,BW,FoodIntake,WaterIntake,TT,FecalWeight,DNAconc_01,DNAconc_02,Observed,Observed_sd,Shannon,Shannon_sd,FaithPD,FaithPD_sd,Chao1,Chao1_sd,depth,Kingdom,Phylum,Class,Order,Family
ASV_0004,S11,9.018942606728867,S11,PRIMA06,PRIMA06_01,96732,345,FALSE,Sample,M12_D05,D05,27_01_23,M12,Low,20.6,2,4,509,103.1,93.6,4.55,269.17,4.82848241420039,2.636509127696068,0.014100571349989833,34.33029310782362,0.7074491171292978,303.0913480999543,16.468120985207687,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae
ASV_0007,S21,8.9586969168121,S21,PRIMA06,PRIMA06_01,58176,388,FALSE,Sample,M07_D02,D02,24_01_23,M07,Low,22.7,5,5,137,32.2,17.3,5.82,322.54,4.367973433892647,4.473523860162995,0.005886613269125527,37.33901540880834,0.5555183655281319,352.5459906017366,11.057086998739246,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0004,S42,8.669149477973008,S42,PRIMA06,PRIMA06_01,67774,321,FALSE,Sample,M20_D09,D09,31_01_23,M20,High,18.9,3,6,NA,42.6,91.9,3.56,256.71,4.52444538707299,3.2780399091283345,0.010536647568612476,33.31802377025159,0.7100194045180813,295.1243421861566,18.171180829313894,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae
ASV_0007,S23,8.376033123403715,S23,PRIMA06,PRIMA06_01,68426,346,FALSE,Sample,M16_D05,D05,27_01_23,M16,Medium,19.7,1,3,410,25.5,7.49,4.83,273.46,4.837605217710953,4.225536084772373,0.0074905432351839935,33.690335470832274,0.6422874188512191,309.0428135526837,14.324440801979426,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0016,S17,8.375991047832194,S17,PRIMA06,PRIMA06_01,43196,380,FALSE,Sample,M15_D05,D05,27_01_23,M15,Medium,20.2,3,4,631,36.2,14.3,2.26,319.01,4.198352250128807,4.283615315901368,0.00613578299795153,38.229379627004526,0.5206024818236571,360.8675536504115,14.815576315605638,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0007,S26,8.298958663859002,S26,PRIMA06,PRIMA06_01,69218,302,FALSE,Sample,M16_D09,D09,31_01_23,M16,Medium,19,2,6,NA,34.5,11.9,6.84,261.43,4.173642645135414,4.034707303716415,0.005763128346750124,33.08769103786815,0.6756963780358421,312.67099356386353,17.080160291380675,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0048,S22,8.296830713733575,S22,PRIMA06,PRIMA06_01,56170,383,FALSE,Sample,M13_D05,D05,27_01_23,M13,Medium,20.2,2,3,673,167.7,131,3.89,320.37,4.2179390821833955,4.454388124793959,0.00785177045592144,38.82803183269557,0.5233425126713368,358.06170074496447,16.31210928537146,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales
ASV_0090,S31,8.200539851746298,S31,PRIMA06,PRIMA06_01,76667,352,FALSE,Sample,M02_D09,D09,31_01_23,M02,Control,20.4,4,8,NA,28.6,27.6,4.13,280.62,4.394165093471895,4.041134210625681,0.00826453844751551,34.737205910889365,0.7817710876537348,314.389725888735,14.406381065795312,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1
ASV_0016,S27,8.20052607148383,S27,PRIMA06,PRIMA06_01,68365,376,FALSE,Sample,M11_D02,D02,24_01_23,M11,Low,18.4,NA,3,244,39.6,25.4,6.48,299.02,4.6253146221133274,4.110163260728663,0.008127189177942092,34.9440743541015,0.7191262008625888,338.9321453870254,17.98502391389578,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0016,S01,8.198180555802818,S01,PRIMA06,PRIMA06_01,59033,372,FALSE,Sample,M06_D02,D02,24_01_23,M06,Control,21.2,3,4,329,50.8,9.15,4.72,303.6,5.0372350921648845,4.232050799287924,0.006909355267320378,36.85100213977417,0.9068152147222155,340.65073955529704,16.366931612725462,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0007,S33,8.191188212237787,S33,PRIMA06,PRIMA06_01,65550,356,FALSE,Sample,M16_D02,D02,24_01_23,M16,Medium,20.7,4,3,369,35.3,21.7,6.06,301.09,4.087663134235734,4.4852229021231045,0.007086701053053862,35.47045026582648,0.6010927654863969,325.4967474201112,11.685588891023604,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
Others,S52,8.17717854966484,S52,PRIMA06,PRIMA06_01,77504,309,FALSE,Sample,M09_D09,D09,31_01_23,M09,Low,18.5,4,6,NA,59.9,11.6,5.38,254.91,3.9875943989966043,3.9480834411998655,0.007813548067742078,32.11426566062111,0.7194849652465596,286.20316647105614,14.608386851373815,22250,Others,Others,Others,Others,Others
ASV_0013,S14,8.107449099849637,S14,PRIMA06,PRIMA06_01,70590,358,FALSE,Sample,M11_D09,D09,31_01_23,M11,Low,18.3,5,5,NA,12,8.88,5.25,297.24,3.9545907346763305,4.001565763153694,0.007926549766993913,36.722334670417794,0.7028486820037221,329.0860742242011,13.058167296623175,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae
ASV_0016,S07,8.059836042482463,S07,PRIMA06,PRIMA06_01,72713,355,FALSE,Sample,M11_D05,D05,27_01_23,M11,Low,18.6,2,3,675,39.7,33.4,5.3,284.89,4.315569651174849,4.05668709693098,0.0089162742998727,33.47983620581524,0.7943518016178742,318.2843017477932,14.414497036656222,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0004,S34,7.886896268307439,S34,PRIMA06,PRIMA06_01,88021,350,FALSE,Sample,M12_D02,D02,24_01_23,M12,Low,21.1,3,4,302,162.8,163,3.98,267.08,5.153561091050723,2.2807149248266483,0.017189578732650368,33.29908110853889,0.9265566036069129,307.48664112046504,15.21452486765478,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae
ASV_0016,S72,7.721868847493564,S72,PRIMA06,PRIMA06_01,54976,357,FALSE,Sample,M15_D09,D09,31_01_23,M15,Medium,20.6,5,7,NA,9.7,13.5,5.96,287.65,5.453893058627891,3.5292804027500675,0.010007118697578438,34.90310171822386,0.9074448243930623,339.90592677053087,19.515147837448982,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0016,S61,7.691151041275092,S61,PRIMA06,PRIMA06_01,53769,365,FALSE,Sample,M24_D05,D05,27_01_23,M24,High,20.6,3,2,663,74.3,96.1,5.31,308.24,4.550768610849705,4.104273168503386,0.007729708715760613,39.3066383255121,0.61204809317192,345.511107911443,15.372252479878039,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0007,S63,7.686830072708192,S63,PRIMA06,PRIMA06_01,55290,346,FALSE,Sample,M09_D02,D02,24_01_23,M09,Low,19,3,4,218,22.3,17.2,6.49,290.29,3.980495375495798,4.26209088379274,0.007054090454568125,35.69912647642283,0.5794617339069204,325.2050904562084,12.760595806580055,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0033,S22,7.503588913019472,S22,PRIMA06,PRIMA06_01,56170,383,FALSE,Sample,M13_D05,D05,27_01_23,M13,Medium,20.2,2,3,673,167.7,131,3.89,320.37,4.2179390821833955,4.454388124793959,0.00785177045592144,38.82803183269557,0.5233425126713368,358.06170074496447,16.31210928537146,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae
ASV_0007,S17,7.459346206042714,S17,PRIMA06,PRIMA06_01,43196,380,FALSE,Sample,M15_D05,D05,27_01_23,M15,Medium,20.2,3,4,631,36.2,14.3,2.26,319.01,4.198352250128807,4.283615315901368,0.00613578299795153,38.229379627004526,0.5206024818236571,360.8675536504115,14.815576315605638,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0016,S65,7.403265488704988,S65,PRIMA06,PRIMA06_01,51738,368,FALSE,Sample,M07_D05,D05,27_01_23,M07,Low,22.2,3,3,353,116.3,30.8,4.38,307.09,3.7580754799672818,4.347768224025512,0.006235248122141349,35.74400070524345,0.42944203676547965,340.1276746028889,14.496028555917277,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0007,S35,7.380122057541412,S35,PRIMA06,PRIMA06_01,47906,364,FALSE,Sample,M22_D02,D02,24_01_23,M22,High,22.3,4,5,196,35.3,33.4,4.34,304.21,4.759456296933951,4.304479815856178,0.006684412883192263,37.441431394251914,0.5764488554259929,341.8108888225033,15.187050211224138,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0016,S53,7.317519919406538,S53,PRIMA06,PRIMA06_01,57186,327,FALSE,Sample,M04_D09,D09,31_01_23,M04,Control,22.6,5,7,NA,155.1,53,3.28,269.91,3.877140985600372,3.5762334335759256,0.009182332739894746,32.17503995880735,0.6527035956855792,302.10561038167936,12.330493357404245,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0016,S37,7.301216578938195,S37,PRIMA06,PRIMA06_01,60303,342,FALSE,Sample,M08_D05,D05,27_01_23,M08,Low,20.5,3,4,357,47.6,73.1,3.21,279.44,3.4679484809706542,4.041954513210891,0.00646915574044396,36.71913329592646,0.7225115669532918,317.120343187386,13.996827900974367,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0013,S36,7.264381716735838,S36,PRIMA06,PRIMA06_01,76084,400,FALSE,Sample,M10_D05,D05,27_01_23,M10,Low,20.1,2,3,397,32.8,25.5,3.56,318.2,4.537164156811894,4.274919862010219,0.008042744584741466,36.993241340501875,0.5135081726120975,354.4161281376597,13.862150842303679,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae
ASV_0016,S45,7.2439815392291385,S45,PRIMA06,PRIMA06_01,68298,350,FALSE,Sample,M23_D05,D05,27_01_23,M23,High,18.9,3,3,599,30.5,16.1,4.79,284.83,4.346262762420146,4.230067246425071,0.008200443943403267,34.89545079696774,0.6299233673264217,316.2530205179753,13.472799824515405,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0007,S45,7.212797804665088,S45,PRIMA06,PRIMA06_01,68298,350,FALSE,Sample,M23_D05,D05,27_01_23,M23,High,18.9,3,3,599,30.5,16.1,4.79,284.83,4.346262762420146,4.230067246425071,0.008200443943403267,34.89545079696774,0.6299233673264217,316.2530205179753,13.472799824515405,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0007,S47,7.199206152319523,S47,PRIMA06,PRIMA06_01,66063,337,FALSE,Sample,M22_D09,D09,31_01_23,M22,High,21.5,3,6,NA,39,13.2,4.3,274.54,4.69777510201275,3.9596772296432285,0.006904321219280021,35.150134678912345,0.6528435915549361,309.5788817098844,14.62568464909267,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
Others,S41,7.173132599884193,S41,PRIMA06,PRIMA06_01,66157,332,FALSE,Sample,M03_D09,D09,31_01_23,M03,Control,18.2,4,6,NA,62.2,8.74,5.6,277.23,4.419550230784151,3.9700728421470086,0.006415778852508521,32.652347982073856,0.8373750712909931,329.8463565112188,18.439808657912813,22250,Others,Others,Others,Others,Others
ASV_0016,S34,7.138046369333684,S34,PRIMA06,PRIMA06_01,88021,350,FALSE,Sample,M12_D02,D02,24_01_23,M12,Low,21.1,3,4,302,162.8,163,3.98,267.08,5.153561091050723,2.2807149248266483,0.017189578732650368,33.29908110853889,0.9265566036069129,307.48664112046504,15.21452486765478,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0013,S60,7.109633236347802,S60,PRIMA06,PRIMA06_01,64037,329,FALSE,Sample,M14_D09,D09,31_01_23,M14,Medium,20.3,3,5,NA,22.4,10.9,6.32,273.8,4.339156925980302,4.021425717302981,0.006995920513829876,33.90632389200524,0.6425495443319093,302.71120515334843,11.602540634737021,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae
ASV_0007,S08,7.089876114574293,S08,PRIMA06,PRIMA06_01,52017,368,FALSE,Sample,M19_D02,D02,24_01_23,M19,High,20,2,4,241,33.8,133,4.54,305.04,3.9155736708325604,4.558365946992067,0.0066239243358958795,36.664970986459046,0.5350690088499487,337.904443964157,12.587946817621269,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
Others,S56,6.995722924143356,S56,PRIMA06,PRIMA06_01,65551,385,FALSE,Sample,M05_D02,D02,24_01_23,M05,Control,19.1,4,4,192,43.9,20.1,5.21,314.17,4.327630279770193,4.43395383381376,0.0068867926982216195,37.86465921270217,0.6772980574934085,348.3728742786432,12.903978785160477,22250,Others,Others,Others,Others,Others
ASV_0048,S36,6.978533930681912,S36,PRIMA06,PRIMA06_01,76084,400,FALSE,Sample,M10_D05,D05,27_01_23,M10,Low,20.1,2,3,397,32.8,25.5,3.56,318.2,4.537164156811894,4.274919862010219,0.008042744584741466,36.993241340501875,0.5135081726120975,354.4161281376597,13.862150842303679,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales
ASV_0016,S43,6.946620836071374,S43,PRIMA06,PRIMA06_01,81440,351,FALSE,Sample,M12_D09,D09,31_01_23,M12,Low,20.7,5,7,NA,28.6,41.3,3.47,274.98,5.3389742895659715,2.7092947576085136,0.014934179577693685,33.66647592868502,0.7032702065628346,316.8107912794883,17.54704975409383,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0016,S35,6.8940714908456835,S35,PRIMA06,PRIMA06_01,47906,364,FALSE,Sample,M22_D02,D02,24_01_23,M22,High,22.3,4,5,196,35.3,33.4,4.34,304.21,4.759456296933951,4.304479815856178,0.006684412883192263,37.441431394251914,0.5764488554259929,341.8108888225033,15.187050211224138,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0007,S05,6.859708634449306,S05,PRIMA06,PRIMA06_01,71595,386,FALSE,Sample,M18_D09,D09,31_01_23,M18,Medium,20.5,4,5,NA,18.4,9.21,4.06,311.41,4.653867730016062,3.948785773531922,0.008960126346444445,38.92297949447314,0.8143758436018145,350.3129121816538,16.60427054957244,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0033,S09,6.738971013933383,S09,PRIMA06,PRIMA06_01,53434,346,FALSE,Sample,M23_D02,D02,24_01_23,M23,High,19.9,NA,4,271,107.1,97.5,3.84,290.03,3.8832845620555534,4.472246591042718,0.005939447032542701,35.13487583718992,0.4564316521060309,318.8006060987431,12.873523153401818,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae
ASV_0048,S62,6.670407081852753,S62,PRIMA06,PRIMA06_01,49255,337,FALSE,Sample,M19_D05,D05,27_01_23,M19,High,20.7,3,3,627,41.5,51,4.1,286.1,4.354261815692294,4.393930315868991,0.0062229181601303135,35.045007611427664,0.6923746184634537,320.11532301496754,14.081695852083918,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales
ASV_0007,S56,6.597512413352343,S56,PRIMA06,PRIMA06_01,65551,385,FALSE,Sample,M05_D02,D02,24_01_23,M05,Control,19.1,4,4,192,43.9,20.1,5.21,314.17,4.327630279770193,4.43395383381376,0.0068867926982216195,37.86465921270217,0.6772980574934085,348.3728742786432,12.903978785160477,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0016,S05,6.568015338478935,S05,PRIMA06,PRIMA06_01,71595,386,FALSE,Sample,M18_D09,D09,31_01_23,M18,Medium,20.5,4,5,NA,18.4,9.21,4.06,311.41,4.653867730016062,3.948785773531922,0.008960126346444445,38.92297949447314,0.8143758436018145,350.3129121816538,16.60427054957244,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0007,S69,6.471634423432906,S69,PRIMA06,PRIMA06_01,57335,360,FALSE,Sample,M05_D05,D05,27_01_23,M05,Control,18.4,5,4,334,38.9,24.3,4.17,300.33,4.040339519686858,4.383653971278758,0.006908420483964981,37.307736787370736,0.6846622449268285,330.9412896533746,10.852323551590988,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0016,S66,6.414679373841045,S66,PRIMA06,PRIMA06_01,48260,317,FALSE,Sample,M06_D09,D09,31_01_23,M06,Control,21.2,4,7,NA,102.4,25,6.43,268.31,4.345426017403503,3.889559445790848,0.006480730949831395,33.963377163171906,0.8124510602345092,295.1837984365381,13.1971508191968,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0016,S47,6.397089225171587,S47,PRIMA06,PRIMA06_01,66063,337,FALSE,Sample,M22_D09,D09,31_01_23,M22,High,21.5,3,6,NA,39,13.2,4.3,274.54,4.69777510201275,3.9596772296432285,0.006904321219280021,35.150134678912345,0.6528435915549361,309.5788817098844,14.62568464909267,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0001,S67,6.358330696480681,S67,PRIMA06,PRIMA06_01,59602,301,FALSE,Sample,M23_D09,D09,31_01_23,M23,High,19.8,4,5,NA,30.5,18.8,6.03,248.61,4.324921906225533,3.88826147536175,0.007617327126174665,32.73606939416918,0.7069685152368268,278.99343327313625,13.784363782219097,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae
ASV_0016,S60,6.33770757872652,S60,PRIMA06,PRIMA06_01,64037,329,FALSE,Sample,M14_D09,D09,31_01_23,M14,Medium,20.3,3,5,NA,22.4,10.9,6.32,273.8,4.339156925980302,4.021425717302981,0.006995920513829876,33.90632389200524,0.6425495443319093,302.71120515334843,11.602540634737021,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
ASV_0058,S14,6.27870118259032,S14,PRIMA06,PRIMA06_01,70590,358,FALSE,Sample,M11_D09,D09,31_01_23,M11,Low,18.3,5,5,NA,12,8.88,5.25,297.24,3.9545907346763305,4.001565763153694,0.007926549766993913,36.722334670417794,0.7028486820037221,329.0860742242011,13.058167296623175,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
ASV_0018,S04,6.256235911459296,S04,PRIMA06,PRIMA06_01,56895,376,FALSE,Sample,M13_D09,D09,31_01_23,M13,Medium,20,4,7,NA,33,44,6.31,318.53,4.137668791759803,4.312524223661244,0.007786282251925973,38.17318226872823,0.6044978102394287,348.5900220162719,13.307907984243593,22250,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae
ASV_0007,S27,6.204548971066068,S27,PRIMA06,PRIMA06_01,68365,376,FALSE,Sample,M11_D02,D02,24_01_23,M11,Low,18.4,NA,3,244,39.6,25.4,6.48,299.02,4.6253146221133274,4.110163260728663,0.008127189177942092,34.9440743541015,0.7191262008625888,338.9321453870254,17.98502391389578,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0058,S15,6.063061019475679,S15,PRIMA06,PRIMA06_01,62864,276,FALSE,Sample,M21_D05,D05,27_01_23,M21,High,20.2,2,3,666,12,23.4,3.83,222.65,4.524623986832743,3.79697928174545,0.009164390773537671,29.6757120171338,0.7963858239511887,257.4794051693957,17.146084737146783,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
ASV_0058,S32,6.059380309036485,S32,PRIMA06,PRIMA06_01,69590,357,FALSE,Sample,M07_D09,D09,31_01_23,M07,Low,21.7,5,7,NA,28.7,10.7,5.65,323.51,2.0473930208482645,4.000559173481347,0.003844000957398229,37.47818932505024,0.2268121574096493,351.2776189104629,6.677748225663063,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
ASV_0007,S62,6.001288365230763,S62,PRIMA06,PRIMA06_01,49255,337,FALSE,Sample,M19_D05,D05,27_01_23,M19,High,20.7,3,3,627,41.5,51,4.1,286.1,4.354261815692294,4.393930315868991,0.0062229181601303135,35.045007611427664,0.6923746184634537,320.11532301496754,14.081695852083918,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0016,S24,5.981924019607844,S24,PRIMA06,PRIMA06_01,70151,346,FALSE,Sample,M17_D09,D09,31_01_23,M17,Medium,21.5,3,10,NA,37.2,7.61,5.1,276.15,4.951022749152569,4.039007427014486,0.008056067492177618,35.055490801372976,0.7127782482271916,322.1710927247544,18.347245401048276,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
Others,S58,5.958282881359804,S58,PRIMA06,PRIMA06_01,46210,357,FALSE,Sample,M14_D05,D05,27_01_23,M14,Medium,21.4,2,3,507,12.7,8.3,3.39,302.34,4.183227693945662,4.391836626994765,0.006010268637210315,36.67167399357229,0.5593368216193242,340.12427412325667,14.209076171206878,22250,Others,Others,Others,Others,Others
ASV_0090,S64,5.90425106076375,S64,PRIMA06,PRIMA06_01,27298,307,FALSE,Sample,M19_D09,D09,31_01_23,M19,High,19.9,3,5,NA,33.1,82.6,5.87,284.27,2.1170543667839974,4.379438884817301,0.003094447741318503,34.671338283064024,0.2894333276734393,320.7736788045318,10.07893863828906,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1
ASV_0007,S02,5.888963812092605,S02,PRIMA06,PRIMA06_01,68056,357,FALSE,Sample,M22_D05,D05,27_01_23,M22,High,21,2,3,665,102.4,33.9,5.83,278.15,4.493260947173438,4.00577519696186,0.007468934749812933,36.167438202899845,0.6820938750878868,319.7823661608833,12.663491230369914,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0007,S31,5.86026882972747,S31,PRIMA06,PRIMA06_01,76667,352,FALSE,Sample,M02_D09,D09,31_01_23,M02,Control,20.4,4,8,NA,28.6,27.6,4.13,280.62,4.394165093471895,4.041134210625681,0.00826453844751551,34.737205910889365,0.7817710876537348,314.389725888735,14.406381065795312,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0007,S41,5.811233352634627,S41,PRIMA06,PRIMA06_01,66157,332,FALSE,Sample,M03_D09,D09,31_01_23,M03,Control,18.2,4,6,NA,62.2,8.74,5.6,277.23,4.419550230784151,3.9700728421470086,0.006415778852508521,32.652347982073856,0.8373750712909931,329.8463565112188,18.439808657912813,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0018,S25,5.764923076923077,S25,PRIMA06,PRIMA06_01,52409,316,FALSE,Sample,M14_D02,D02,24_01_23,M14,Medium,22.4,3,4,270,53.8,9.67,6.55,273.23,4.082124125224191,3.952648591531393,0.008304320419884244,32.797812968164784,0.651237831122831,304.87019114135734,11.974471009955261,22250,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae
ASV_0007,S37,5.723847038728344,S37,PRIMA06,PRIMA06_01,60303,342,FALSE,Sample,M08_D05,D05,27_01_23,M08,Low,20.5,3,4,357,47.6,73.1,3.21,279.44,3.4679484809706542,4.041954513210891,0.00646915574044396,36.71913329592646,0.7225115669532918,317.120343187386,13.996827900974367,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0007,S38,5.560969475967433,S38,PRIMA06,PRIMA06_01,67532,359,FALSE,Sample,M09_D05,D05,27_01_23,M09,Low,18.5,3,3,396,17.6,17.6,3.96,293.03,4.48669188159874,4.3540614949852765,0.007717658542192348,35.45360058893452,0.6350311560670991,325.59368417580515,13.101348656829588,22250,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Order_Bacteroidales
ASV_0016,S14,5.5573617263380335,S14,PRIMA06,PRIMA06_01,70590,358,FALSE,Sample,M11_D09,D09,31_01_23,M11,Low,18.3,5,5,NA,12,8.88,5.25,297.24,3.9545907346763305,4.001565763153694,0.007926549766993913,36.722334670417794,0.7028486820037221,329.0860742242011,13.058167296623175,22250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
